app,family,variant_id,sample_id,source_ir,function,entity_id,role,bb,def_opcode,use_count,is_loop_carried,is_output_related,fanout,reduction_depth,distance_to_output,same_loop_neighbor_count,num_arith_users,format,format_n,format_es,tol_whole_app_rel_err,actual_whole_app_rel_err,is_feasible_under_tol,margin_to_tol,label_status,notes
sum_reduce_v07,sum_reduce,v07,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v07.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_8_2,8,2,1.000000e-03,1.529950e-02,0,-1.429950e-02,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v07,sum_reduce,v07,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v07.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_16_0,16,0,1.000000e-03,3.429010e-04,1,6.570990e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v07,sum_reduce,v07,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v07.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_16_1,16,1,1.000000e-03,5.993340e-04,1,4.006660e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v07,sum_reduce,v07,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v07.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_16_2,16,2,1.000000e-03,8.646890e-05,1,9.135311e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v07,sum_reduce,v07,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v07.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_32_0,32,0,1.000000e-03,2.229760e-08,1,9.999777e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v07,sum_reduce,v07,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v07.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_32_1,32,1,1.000000e-03,2.229760e-08,1,9.999777e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v07,sum_reduce,v07,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v07.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_32_2,32,2,1.000000e-03,3.012330e-08,1,9.999699e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v08,sum_reduce,v08,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v08.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_8_0,8,0,1.000000e-03,5.998100e-01,0,-5.988100e-01,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v08,sum_reduce,v08,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v08.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_8_1,8,1,1.000000e-03,5.108790e-01,0,-5.098790e-01,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v08,sum_reduce,v08,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v08.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_8_2,8,2,1.000000e-03,5.108790e-01,0,-5.098790e-01,actual_eval,single-accumulator substitution; other entities fixed to fp64
